original_index	identifier	track_type	strand	strand_pair	scale	gtex_tissue	clip_soft	sum_stat	description
292	CNhs11100+	cage	+	293	1.0		384	sum	CAGE:ductal cell carcinoma cell line:KLM-1
293	CNhs11100-	cage	-	292	1.0		384	sum	CAGE:ductal cell carcinoma cell line:KLM-1
294	CNhs11245+	cage	+	295	1.0		384	sum	CAGE:schwannoma cell line:HS-PSS, tech_
295	CNhs11245-	cage	-	294	1.0		384	sum	CAGE:schwannoma cell line:HS-PSS, tech_
296	CNhs11185+	cage	+	297	1.0		384	sum	CAGE:glioblastoma cell line:A172, tech_
297	CNhs11185-	cage	-	296	1.0		384	sum	CAGE:glioblastoma cell line:A172, tech_
298	CNhs11243+	cage	+	299	1.0		384	sum	CAGE:prostate cancer cell line:PC-3
299	CNhs11243-	cage	-	298	1.0		384	sum	CAGE:prostate cancer cell line:PC-3
300	CNhs11244+	cage	+	301	1.0		384	sum	CAGE:synovial sarcoma cell line:HS-SY-II
301	CNhs11244-	cage	-	300	1.0		384	sum	CAGE:synovial sarcoma cell line:HS-SY-II
302	CNhs11247+	cage	+	303	1.0		384	sum	CAGE:epithelioid sarcoma cell line:HS-ES-1
303	CNhs11247-	cage	-	302	1.0		384	sum	CAGE:epithelioid sarcoma cell line:HS-ES-1
304	CNhs11249+	cage	+	305	1.0		384	sum	CAGE:endometrial stromal sarcoma cell line:OMC-9
305	CNhs11249-	cage	-	304	1.0		384	sum	CAGE:endometrial stromal sarcoma cell line:OMC-9
306	CNhs11250+	cage	+	307	1.0		384	sum	CAGE:chronic myelogenous leukemia cell line:K562
307	CNhs11250-	cage	-	306	1.0		384	sum	CAGE:chronic myelogenous leukemia cell line:K562
308	CNhs11251+	cage	+	309	1.0		384	sum	CAGE:acute lymphoblastic leukemia (B-ALL) cell line:BALL-1
309	CNhs11251-	cage	-	308	1.0		384	sum	CAGE:acute lymphoblastic leukemia (B-ALL) cell line:BALL-1
310	CNhs11252+	cage	+	311	1.0		384	sum	CAGE:squamous cell carcinoma cell line:EC-GI-10
311	CNhs11252-	cage	-	310	1.0		384	sum	CAGE:squamous cell carcinoma cell line:EC-GI-10
312	CNhs11253+	cage	+	313	1.0		384	sum	CAGE:acute lymphoblastic leukemia (T-ALL) cell line:Jurkat
313	CNhs11253-	cage	-	312	1.0		384	sum	CAGE:acute lymphoblastic leukemia (T-ALL) cell line:Jurkat
314	CNhs11254+	cage	+	315	1.0		384	sum	CAGE:melanoma cell line:G-361
315	CNhs11254-	cage	-	314	1.0		384	sum	CAGE:melanoma cell line:G-361
316	CNhs11255+	cage	+	317	1.0		384	sum	CAGE:rectal cancer cell line:TT1TKB
317	CNhs11255-	cage	-	316	1.0		384	sum	CAGE:rectal cancer cell line:TT1TKB
318	CNhs11256+	cage	+	319	1.0		384	sum	CAGE:gall bladder carcinoma cell line:TGBC14TKB
319	CNhs11256-	cage	-	318	1.0		384	sum	CAGE:gall bladder carcinoma cell line:TGBC14TKB
320	CNhs11257+	cage	+	321	1.0		384	sum	CAGE:renal cell carcinoma cell line:TUHR10TKB
321	CNhs11257-	cage	-	320	1.0		384	sum	CAGE:renal cell carcinoma cell line:TUHR10TKB
322	CNhs11258+	cage	+	323	1.0		384	sum	CAGE:myeloma cell line:PCM6
323	CNhs11258-	cage	-	322	1.0		384	sum	CAGE:myeloma cell line:PCM6
324	CNhs11259+	cage	+	325	1.0		384	sum	CAGE:ductal cell carcinoma cell line:MIA Paca2
325	CNhs11259-	cage	-	324	1.0		384	sum	CAGE:ductal cell carcinoma cell line:MIA Paca2
326	CNhs11260+	cage	+	327	1.0		384	sum	CAGE:prostate cancer cell line:DU145
327	CNhs11260-	cage	-	326	1.0		384	sum	CAGE:prostate cancer cell line:DU145
328	CNhs11261+	cage	+	329	1.0		384	sum	CAGE:transitional-cell carcinoma cell line:JMSU1
329	CNhs11261-	cage	-	328	1.0		384	sum	CAGE:transitional-cell carcinoma cell line:JMSU1
330	CNhs11263+	cage	+	331	1.0		384	sum	CAGE:mesothelioma cell line:ACC-MESO-1
331	CNhs11263-	cage	-	330	1.0		384	sum	CAGE:mesothelioma cell line:ACC-MESO-1
332	CNhs11264+	cage	+	333	1.0		384	sum	CAGE:mesothelioma cell line:ACC-MESO-4
333	CNhs11264-	cage	-	332	1.0		384	sum	CAGE:mesothelioma cell line:ACC-MESO-4
334	CNhs11265+	cage	+	335	1.0		384	sum	CAGE:bile duct carcinoma cell line:TFK-1
335	CNhs11265-	cage	-	334	1.0		384	sum	CAGE:bile duct carcinoma cell line:TFK-1
336	CNhs11266+	cage	+	337	1.0		384	sum	CAGE:endometrial carcinoma cell line:OMC-2
337	CNhs11266-	cage	-	336	1.0		384	sum	CAGE:endometrial carcinoma cell line:OMC-2
338	CNhs11267+	cage	+	339	1.0		384	sum	CAGE:retinoblastoma cell line:Y79
339	CNhs11267-	cage	-	338	1.0		384	sum	CAGE:retinoblastoma cell line:Y79
340	CNhs11268+	cage	+	341	1.0		384	sum	CAGE:Burkitt's lymphoma cell line:RAJI
341	CNhs11268-	cage	-	340	1.0		384	sum	CAGE:Burkitt's lymphoma cell line:RAJI
342	CNhs11269+	cage	+	343	1.0		384	sum	CAGE:rhabdomyosarcoma cell line:RMS-YM
343	CNhs11269-	cage	-	342	1.0		384	sum	CAGE:rhabdomyosarcoma cell line:RMS-YM
344	CNhs11270+	cage	+	345	1.0		384	sum	CAGE:signet ring carcinoma cell line:NUGC-4
345	CNhs11270-	cage	-	344	1.0		384	sum	CAGE:signet ring carcinoma cell line:NUGC-4
346	CNhs11271+	cage	+	347	1.0		384	sum	CAGE:hepatoma cell line:Li-7
347	CNhs11271-	cage	-	346	1.0		384	sum	CAGE:hepatoma cell line:Li-7
348	CNhs11272+	cage	+	349	1.0		384	sum	CAGE:glioblastoma cell line:T98G
349	CNhs11272-	cage	-	348	1.0		384	sum	CAGE:glioblastoma cell line:T98G
350	CNhs11273+	cage	+	351	1.0		384	sum	CAGE:squamous cell lung carcinoma cell line:EBC-1
351	CNhs11273-	cage	-	350	1.0		384	sum	CAGE:squamous cell lung carcinoma cell line:EBC-1
352	CNhs11274+	cage	+	353	1.0		384	sum	CAGE:giant cell carcinoma cell line:LU65
353	CNhs11274-	cage	-	352	1.0		384	sum	CAGE:giant cell carcinoma cell line:LU65
354	CNhs11275+	cage	+	355	1.0		384	sum	CAGE:lung adenocarcinoma cell line:A549
355	CNhs11275-	cage	-	354	1.0		384	sum	CAGE:lung adenocarcinoma cell line:A549
356	CNhs11276+	cage	+	357	1.0		384	sum	CAGE:neuroblastoma cell line:CHP-134
357	CNhs11276-	cage	-	356	1.0		384	sum	CAGE:neuroblastoma cell line:CHP-134
358	CNhs11277+	cage	+	359	1.0		384	sum	CAGE:large cell lung carcinoma cell line:IA-LM
359	CNhs11277-	cage	-	358	1.0		384	sum	CAGE:large cell lung carcinoma cell line:IA-LM
360	CNhs11279+	cage	+	361	1.0		384	sum	CAGE:osteosarcoma cell line:143B/TK^(-)neo^(R)
361	CNhs11279-	cage	-	360	1.0		384	sum	CAGE:osteosarcoma cell line:143B/TK^(-)neo^(R)
362	CNhs11280+	cage	+	363	1.0		384	sum	CAGE:colon carcinoma cell line:CACO-2
363	CNhs11280-	cage	-	362	1.0		384	sum	CAGE:colon carcinoma cell line:CACO-2
364	CNhs11281+	cage	+	365	1.0		384	sum	CAGE:melanoma cell line:COLO 679
365	CNhs11281-	cage	-	364	1.0		384	sum	CAGE:melanoma cell line:COLO 679
366	CNhs11282+	cage	+	367	1.0		384	sum	CAGE:acute lymphoblastic leukemia (B-ALL) cell line:NALM-6
367	CNhs11282-	cage	-	366	1.0		384	sum	CAGE:acute lymphoblastic leukemia (B-ALL) cell line:NALM-6
368	CNhs11283+	cage	+	369	1.0		384	sum	CAGE:cholangiocellular carcinoma cell line:HuH-28
369	CNhs11283-	cage	-	368	1.0		384	sum	CAGE:cholangiocellular carcinoma cell line:HuH-28
370	CNhs11284+	cage	+	371	1.0		384	sum	CAGE:neuroblastoma cell line:NB-1
371	CNhs11284-	cage	-	370	1.0		384	sum	CAGE:neuroblastoma cell line:NB-1
372	CNhs11285+	cage	+	373	1.0		384	sum	CAGE:small cell lung carcinoma cell line:LK-2
373	CNhs11285-	cage	-	372	1.0		384	sum	CAGE:small cell lung carcinoma cell line:LK-2
374	CNhs11286+	cage	+	375	1.0		384	sum	CAGE:gastric cancer cell line:AZ521
375	CNhs11286-	cage	-	374	1.0		384	sum	CAGE:gastric cancer cell line:AZ521
376	CNhs11287+	cage	+	377	1.0		384	sum	CAGE:oral squamous cell carcinoma cell line:HO-1-u-1
377	CNhs11287-	cage	-	376	1.0		384	sum	CAGE:oral squamous cell carcinoma cell line:HO-1-u-1
378	CNhs11288+	cage	+	379	1.0		384	sum	CAGE:cervical cancer cell line:D98-AH2
379	CNhs11288-	cage	-	378	1.0		384	sum	CAGE:cervical cancer cell line:D98-AH2
380	CNhs11289+	cage	+	381	1.0		384	sum	CAGE:cervical cancer cell line:ME-180
381	CNhs11289-	cage	-	380	1.0		384	sum	CAGE:cervical cancer cell line:ME-180
382	CNhs11290+	cage	+	383	1.0		384	sum	CAGE:osteosarcoma cell line:HS-Os-1
383	CNhs11290-	cage	-	382	1.0		384	sum	CAGE:osteosarcoma cell line:HS-Os-1
384	CNhs12033+	cage	+	385	1.0		384	sum	CAGE:Melanocyte - light,
385	CNhs12033-	cage	-	384	1.0		384	sum	CAGE:Melanocyte - light,
386	CNhs12035+	cage	+	387	1.0		384	sum	CAGE:Osteoblast - differentiated,
387	CNhs12035-	cage	-	386	1.0		384	sum	CAGE:Osteoblast - differentiated,
388	CNhs11316+	cage	+	389	1.0		384	sum	CAGE:Mesenchymal Stem Cells - bone marrow,
389	CNhs11316-	cage	-	388	1.0		384	sum	CAGE:Mesenchymal Stem Cells - bone marrow,
390	CNhs11317+	cage	+	391	1.0		384	sum	CAGE:Pericytes,
391	CNhs11317-	cage	-	390	1.0		384	sum	CAGE:Pericytes,
392	CNhs12620+	cage	+	393	1.0		384	sum	CAGE:Fibroblast - Choroid Plexus,
393	CNhs12620-	cage	-	392	1.0		384	sum	CAGE:Fibroblast - Choroid Plexus,
394	CNhs12080+	cage	+	395	1.0		384	sum	CAGE:Meningeal Cells,
395	CNhs12080-	cage	-	394	1.0		384	sum	CAGE:Meningeal Cells,
396	CNhs11321+	cage	+	397	1.0		384	sum	CAGE:Astrocyte - cerebellum,
397	CNhs11321-	cage	-	396	1.0		384	sum	CAGE:Astrocyte - cerebellum,
398	CNhs11322+	cage	+	399	1.0		384	sum	CAGE:Fibroblast - Lymphatic,
399	CNhs11322-	cage	-	398	1.0		384	sum	CAGE:Fibroblast - Lymphatic,
400	CNhs12622+	cage	+	401	1.0		384	sum	CAGE:Esophageal Epithelial Cells,
401	CNhs12622-	cage	-	400	1.0		384	sum	CAGE:Esophageal Epithelial Cells,
402	CNhs11324+	cage	+	403	1.0		384	sum	CAGE:Smooth Muscle Cells - Esophageal,
403	CNhs11324-	cage	-	402	1.0		384	sum	CAGE:Smooth Muscle Cells - Esophageal,
404	CNhs12084+	cage	+	405	1.0		384	sum	CAGE:Alveolar Epithelial Cells,
405	CNhs12084-	cage	-	404	1.0		384	sum	CAGE:Alveolar Epithelial Cells,
406	CNhs12062+	cage	+	407	1.0		384	sum	CAGE:Bronchial Epithelial Cell,
407	CNhs12062-	cage	-	406	1.0		384	sum	CAGE:Bronchial Epithelial Cell,
408	CNhs12348+	cage	+	409	1.0		384	sum	CAGE:Smooth Muscle Cells - Bronchial,
409	CNhs12348-	cage	-	408	1.0		384	sum	CAGE:Smooth Muscle Cells - Bronchial,
410	CNhs12567+	cage	+	411	1.0		384	sum	CAGE:Smooth Muscle Cells - Tracheal,
411	CNhs12567-	cage	-	410	1.0		384	sum	CAGE:Smooth Muscle Cells - Tracheal,
412	CNhs11330+	cage	+	413	1.0		384	sum	CAGE:Renal Proximal Tubular Epithelial Cell,
413	CNhs11330-	cage	-	412	1.0		384	sum	CAGE:Renal Proximal Tubular Epithelial Cell,
414	CNhs11331+	cage	+	415	1.0		384	sum	CAGE:Renal Cortical Epithelial Cells,
415	CNhs11331-	cage	-	414	1.0		384	sum	CAGE:Renal Cortical Epithelial Cells,
416	CNhs11332+	cage	+	417	1.0		384	sum	CAGE:Renal Epithelial Cells,
417	CNhs11332-	cage	-	416	1.0		384	sum	CAGE:Renal Epithelial Cells,
418	CNhs12121+	cage	+	419	1.0		384	sum	CAGE:Renal Mesangial Cells,
419	CNhs12121-	cage	-	418	1.0		384	sum	CAGE:Renal Mesangial Cells,
420	CNhs12091+	cage	+	421	1.0		384	sum	CAGE:Urothelial Cells,
421	CNhs12091-	cage	-	420	1.0		384	sum	CAGE:Urothelial Cells,
422	CNhs12627+	cage	+	423	1.0		384	sum	CAGE:Hepatic Stellate Cells (lipocyte),
423	CNhs12627-	cage	-	422	1.0		384	sum	CAGE:Hepatic Stellate Cells (lipocyte),
424	CNhs12094+	cage	+	425	1.0		384	sum	CAGE:Corneal Epithelial Cells,
425	CNhs12094-	cage	-	424	1.0		384	sum	CAGE:Corneal Epithelial Cells,
426	CNhs12921+	cage	+	427	1.0		384	sum	CAGE:Keratocytes,
427	CNhs12921-	cage	-	426	1.0		384	sum	CAGE:Keratocytes,
428	CNhs11339+	cage	+	429	1.0		384	sum	CAGE:Fibroblast - Conjunctival,
429	CNhs11339-	cage	-	428	1.0		384	sum	CAGE:Fibroblast - Conjunctival,
430	CNhs12097+	cage	+	431	1.0		384	sum	CAGE:Trabecular Meshwork Cells,
431	CNhs12097-	cage	-	430	1.0		384	sum	CAGE:Trabecular Meshwork Cells,
432	CNhs11341+	cage	+	433	1.0		384	sum	CAGE:Amniotic Epithelial Cells,
433	CNhs11341-	cage	-	432	1.0		384	sum	CAGE:Amniotic Epithelial Cells,
434	CNhs11343+	cage	+	435	1.0		384	sum	CAGE:Fibroblast - Villous Mesenchymal,
435	CNhs11343-	cage	-	434	1.0		384	sum	CAGE:Fibroblast - Villous Mesenchymal,
436	CNhs12101+	cage	+	437	1.0		384	sum	CAGE:Mesenchymal Stem Cells - adipose,
437	CNhs12101-	cage	-	436	1.0		384	sum	CAGE:Mesenchymal Stem Cells - adipose,
438	CNhs12730+	cage	+	439	1.0		384	sum	CAGE:Mesenchymal Stem Cells - hepatic,
439	CNhs12730-	cage	-	438	1.0		384	sum	CAGE:Mesenchymal Stem Cells - hepatic,
440	CNhs12102+	cage	+	441	1.0		384	sum	CAGE:Mesenchymal Stem Cells - umbilical,
441	CNhs12102-	cage	-	440	1.0		384	sum	CAGE:Mesenchymal Stem Cells - umbilical,
442	CNhs11348+	cage	+	443	1.0		384	sum	CAGE:Fibroblast - Mammary,
443	CNhs11348-	cage	-	442	1.0		384	sum	CAGE:Fibroblast - Mammary,
444	CNhs11349+	cage	+	445	1.0		384	sum	CAGE:Mesenchymal Stem Cells - amniotic membrane,
445	CNhs11349-	cage	-	444	1.0		384	sum	CAGE:Mesenchymal Stem Cells - amniotic membrane,
446	CNhs11350+	cage	+	447	1.0		384	sum	CAGE:Multipotent Cord Blood Unrestricted Somatic Stem Cells,
447	CNhs11350-	cage	-	446	1.0		384	sum	CAGE:Multipotent Cord Blood Unrestricted Somatic Stem Cells,
448	CNhs11351+	cage	+	449	1.0		384	sum	CAGE:Fibroblast - skin normal,
449	CNhs11351-	cage	-	448	1.0		384	sum	CAGE:Fibroblast - skin normal,
450	CNhs11352+	cage	+	451	1.0		384	sum	CAGE:Fibroblast - skin walker warburg,
451	CNhs11352-	cage	-	450	1.0		384	sum	CAGE:Fibroblast - skin walker warburg,
452	CNhs11913+	cage	+	453	1.0		384	sum	CAGE:Fibroblast - skin dystrophia myotonica,
453	CNhs11913-	cage	-	452	1.0		384	sum	CAGE:Fibroblast - skin dystrophia myotonica,
454	CNhs12017+	cage	+	455	1.0		384	sum	CAGE:Adipocyte - subcutaneous,
455	CNhs12017-	cage	-	454	1.0		384	sum	CAGE:Adipocyte - subcutaneous,
456	CNhs11923+	cage	+	457	1.0		384	sum	CAGE:Chondrocyte - de diff,
457	CNhs11923-	cage	-	456	1.0		384	sum	CAGE:Chondrocyte - de diff,
458	CNhs12021+	cage	+	459	1.0		384	sum	CAGE:Chondrocyte - re diff,
459	CNhs12021-	cage	-	458	1.0		384	sum	CAGE:Chondrocyte - re diff,
460	CNhs11925+	cage	+	461	1.0		384	sum	CAGE:Endothelial Cells - Microvascular,
461	CNhs11925-	cage	-	460	1.0		384	sum	CAGE:Endothelial Cells - Microvascular,
462	CNhs11377+	cage	+	463	1.0		384	sum	CAGE:Endothelial Cells - Vein,
463	CNhs11377-	cage	-	462	1.0		384	sum	CAGE:Endothelial Cells - Vein,
464	CNhs12061+	cage	+	465	1.0		384	sum	CAGE:Fibroblast - Cardiac,
465	CNhs12061-	cage	-	464	1.0		384	sum	CAGE:Fibroblast - Cardiac,
466	CNhs12499+	cage	+	467	1.0		384	sum	CAGE:Fibroblast - Dermal,
467	CNhs12499-	cage	-	466	1.0		384	sum	CAGE:Fibroblast - Dermal,
468	CNhs11380+	cage	+	469	1.0		384	sum	CAGE:Fibroblast - Lung,
469	CNhs11380-	cage	-	468	1.0		384	sum	CAGE:Fibroblast - Lung,
470	CNhs11676+	cage	+	471	1.0		384	sum	CAGE:uterus, adult, pool1
471	CNhs11676-	cage	-	470	1.0		384	sum	CAGE:uterus, adult, pool1
472	CNhs11677+	cage	+	473	1.0		384	sum	CAGE:salivary gland, adult, pool1
473	CNhs11677-	cage	-	472	1.0		384	sum	CAGE:salivary gland, adult, pool1
474	CNhs11680+	cage	+	475	1.0		384	sum	CAGE:lung, fetal,
475	CNhs11680-	cage	-	474	1.0		384	sum	CAGE:lung, fetal,
476	CNhs11714+	cage	+	477	1.0		384	sum	CAGE:chronic lymphocytic leukemia (T-CLL) cell line:SKW-3
477	CNhs11714-	cage	-	476	1.0		384	sum	CAGE:chronic lymphocytic leukemia (T-CLL) cell line:SKW-3
478	CNhs11715+	cage	+	479	1.0		384	sum	CAGE:Hodgkin's lymphoma cell line:HD-Mar2
479	CNhs11715-	cage	-	478	1.0		384	sum	CAGE:Hodgkin's lymphoma cell line:HD-Mar2
480	CNhs11716+	cage	+	481	1.0		384	sum	CAGE:papillary adenocarcinoma cell line:8505C
481	CNhs11716-	cage	-	480	1.0		384	sum	CAGE:papillary adenocarcinoma cell line:8505C
482	CNhs11717+	cage	+	483	1.0		384	sum	CAGE:oral squamous cell carcinoma cell line:HSC-3
483	CNhs11717-	cage	-	482	1.0		384	sum	CAGE:oral squamous cell carcinoma cell line:HSC-3
484	CNhs11718+	cage	+	485	1.0		384	sum	CAGE:mesenchymal stem cell line:Hu5/E18
485	CNhs11718-	cage	-	484	1.0		384	sum	CAGE:mesenchymal stem cell line:Hu5/E18
486	CNhs11722+	cage	+	487	1.0		384	sum	CAGE:leiomyoma cell line:10964C
487	CNhs11722-	cage	-	486	1.0		384	sum	CAGE:leiomyoma cell line:10964C
488	CNhs11723+	cage	+	489	1.0		384	sum	CAGE:leiomyoma cell line:15242A
489	CNhs11723-	cage	-	488	1.0		384	sum	CAGE:leiomyoma cell line:15242A
490	CNhs11724+	cage	+	491	1.0		384	sum	CAGE:leiomyoma cell line:15425
491	CNhs11724-	cage	-	490	1.0		384	sum	CAGE:leiomyoma cell line:15425
492	CNhs11725+	cage	+	493	1.0		384	sum	CAGE:argyrophil small cell carcinoma cell line:TC-YIK
493	CNhs11725-	cage	-	492	1.0		384	sum	CAGE:argyrophil small cell carcinoma cell line:TC-YIK
494	CNhs11726+	cage	+	495	1.0		384	sum	CAGE:testicular germ cell embryonal carcinoma cell line:NEC8
495	CNhs11726-	cage	-	494	1.0		384	sum	CAGE:testicular germ cell embryonal carcinoma cell line:NEC8
496	CNhs11728+	cage	+	497	1.0		384	sum	CAGE:Wilms' tumor cell line:HFWT
497	CNhs11728-	cage	-	496	1.0		384	sum	CAGE:Wilms' tumor cell line:HFWT
498	CNhs11729+	cage	+	499	1.0		384	sum	CAGE:myxofibrosarcoma cell line:MFH-ino
499	CNhs11729-	cage	-	498	1.0		384	sum	CAGE:myxofibrosarcoma cell line:MFH-ino
500	CNhs11731+	cage	+	501	1.0		384	sum	CAGE:embryonic pancreas cell line:1B2C6
501	CNhs11731-	cage	-	500	1.0		384	sum	CAGE:embryonic pancreas cell line:1B2C6
502	CNhs11732+	cage	+	503	1.0		384	sum	CAGE:embryonic pancreas cell line:1C3D3
503	CNhs11732-	cage	-	502	1.0		384	sum	CAGE:embryonic pancreas cell line:1C3D3
504	CNhs11733+	cage	+	505	1.0		384	sum	CAGE:embryonic pancreas cell line:1C3IKEI
505	CNhs11733-	cage	-	504	1.0		384	sum	CAGE:embryonic pancreas cell line:1C3IKEI
506	CNhs11734+	cage	+	507	1.0		384	sum	CAGE:small-cell gastrointestinal carcinoma cell line:ECC4
507	CNhs11734-	cage	-	506	1.0		384	sum	CAGE:small-cell gastrointestinal carcinoma cell line:ECC4
508	CNhs11736+	cage	+	509	1.0		384	sum	CAGE:small cell gastrointestinal carcinoma cell line:ECC10
509	CNhs11736-	cage	-	508	1.0		384	sum	CAGE:small cell gastrointestinal carcinoma cell line:ECC10
510	CNhs11737+	cage	+	511	1.0		384	sum	CAGE:gastric adenocarcinoma cell line:MKN1
511	CNhs11737-	cage	-	510	1.0		384	sum	CAGE:gastric adenocarcinoma cell line:MKN1
512	CNhs11738+	cage	+	513	1.0		384	sum	CAGE:gastrointestinal carcinoma cell line:ECC12
513	CNhs11738-	cage	-	512	1.0		384	sum	CAGE:gastrointestinal carcinoma cell line:ECC12
514	CNhs11739+	cage	+	515	1.0		384	sum	CAGE:squamous cell carcinoma cell line:T3M-5
515	CNhs11739-	cage	-	514	1.0		384	sum	CAGE:squamous cell carcinoma cell line:T3M-5
516	CNhs11740+	cage	+	517	1.0		384	sum	CAGE:granulosa cell tumor cell line:KGN
517	CNhs11740-	cage	-	516	1.0		384	sum	CAGE:granulosa cell tumor cell line:KGN
518	CNhs11741+	cage	+	519	1.0		384	sum	CAGE:diffuse large B-cell lymphoma cell line:CTB-1
519	CNhs11741-	cage	-	518	1.0		384	sum	CAGE:diffuse large B-cell lymphoma cell line:CTB-1
520	CNhs11742+	cage	+	521	1.0		384	sum	CAGE:hepatoblastoma cell line:HuH-6
521	CNhs11742-	cage	-	520	1.0		384	sum	CAGE:hepatoblastoma cell line:HuH-6
522	CNhs11744+	cage	+	523	1.0		384	sum	CAGE:neuroectodermal tumor cell line:FU-RPNT-1
523	CNhs11744-	cage	-	522	1.0		384	sum	CAGE:neuroectodermal tumor cell line:FU-RPNT-1
524	CNhs11745+	cage	+	525	1.0		384	sum	CAGE:clear cell carcinoma cell line:JHOC-5
525	CNhs11745-	cage	-	524	1.0		384	sum	CAGE:clear cell carcinoma cell line:JHOC-5
526	CNhs11746+	cage	+	527	1.0		384	sum	CAGE:serous adenocarcinoma cell line:JHOS-2
527	CNhs11746-	cage	-	526	1.0		384	sum	CAGE:serous adenocarcinoma cell line:JHOS-2
528	CNhs11747+	cage	+	529	1.0		384	sum	CAGE:carcinosarcoma cell line:JHUCS-1
529	CNhs11747-	cage	-	528	1.0		384	sum	CAGE:carcinosarcoma cell line:JHUCS-1
530	CNhs11748+	cage	+	531	1.0		384	sum	CAGE:endometrioid adenocarcinoma cell line:JHUEM-1
531	CNhs11748-	cage	-	530	1.0		384	sum	CAGE:endometrioid adenocarcinoma cell line:JHUEM-1
532	CNhs11749+	cage	+	533	1.0		384	sum	CAGE:squamous cell carcinoma cell line:JHUS-nk1
533	CNhs11749-	cage	-	532	1.0		384	sum	CAGE:squamous cell carcinoma cell line:JHUS-nk1
534	CNhs11750+	cage	+	535	1.0		384	sum	CAGE:lens epithelial cell line:SRA 01/04
535	CNhs11750-	cage	-	534	1.0		384	sum	CAGE:lens epithelial cell line:SRA 01/04
536	CNhs11752+	cage	+	537	1.0		384	sum	CAGE:mucinous adenocarcinoma cell line:JHOM-1
537	CNhs11752-	cage	-	536	1.0		384	sum	CAGE:mucinous adenocarcinoma cell line:JHOM-1
538	CNhs11753+	cage	+	539	1.0		384	sum	CAGE:neuroectodermal tumor cell line:FU-RPNT-2
539	CNhs11753-	cage	-	538	1.0		384	sum	CAGE:neuroectodermal tumor cell line:FU-RPNT-2
540	CNhs11755+	cage	+	541	1.0		384	sum	CAGE:smooth muscle, adult, pool1
541	CNhs11755-	cage	-	540	1.0		384	sum	CAGE:smooth muscle, adult, pool1
542	CNhs11756+	cage	+	543	1.0		384	sum	CAGE:pancreas, adult,
543	CNhs11756-	cage	-	542	1.0		384	sum	CAGE:pancreas, adult,
544	CNhs11757+	cage	+	545	1.0		384	sum	CAGE:heart, adult, diseased post-infarction,
545	CNhs11757-	cage	-	544	1.0		384	sum	CAGE:heart, adult, diseased post-infarction,
546	CNhs11758+	cage	+	547	1.0		384	sum	CAGE:heart, adult, diseased,
547	CNhs11758-	cage	-	546	1.0		384	sum	CAGE:heart, adult, diseased,
548	CNhs11760+	cage	+	549	1.0		384	sum	CAGE:aorta, adult, pool1
549	CNhs11760-	cage	-	548	1.0		384	sum	CAGE:aorta, adult, pool1
550	CNhs11761+	cage	+	551	1.0		384	sum	CAGE:blood, adult, pool1
551	CNhs11761-	cage	-	550	1.0		384	sum	CAGE:blood, adult, pool1
552	CNhs11762+	cage	+	553	1.0		384	sum	CAGE:eye, fetal,
553	CNhs11762-	cage	-	552	1.0		384	sum	CAGE:eye, fetal,
554	CNhs11763+	cage	+	555	1.0		384	sum	CAGE:uterus, fetal,
555	CNhs11763-	cage	-	554	1.0		384	sum	CAGE:uterus, fetal,
556	CNhs11764+	cage	+	557	1.0		384	sum	CAGE:spinal cord, fetal,
557	CNhs11764-	cage	-	556	1.0		384	sum	CAGE:spinal cord, fetal,
558	CNhs11765+	cage	+	559	1.0		384	sum	CAGE:umbilical cord, fetal,
559	CNhs11765-	cage	-	558	1.0		384	sum	CAGE:umbilical cord, fetal,
560	CNhs11766+	cage	+	561	1.0		384	sum	CAGE:trachea, fetal,
561	CNhs11766-	cage	-	560	1.0		384	sum	CAGE:trachea, fetal,
562	CNhs11768+	cage	+	563	1.0		384	sum	CAGE:tongue, fetal,
563	CNhs11768-	cage	-	562	1.0		384	sum	CAGE:tongue, fetal,
564	CNhs11769+	cage	+	565	1.0		384	sum	CAGE:thyroid, fetal,
565	CNhs11769-	cage	-	564	1.0		384	sum	CAGE:thyroid, fetal,
566	CNhs11770+	cage	+	567	1.0		384	sum	CAGE:throat, fetal,
567	CNhs11770-	cage	-	566	1.0		384	sum	CAGE:throat, fetal,
568	CNhs11771+	cage	+	569	1.0		384	sum	CAGE:stomach, fetal,
569	CNhs11771-	cage	-	568	1.0		384	sum	CAGE:stomach, fetal,
570	CNhs11772+	cage	+	571	1.0		384	sum	CAGE:temporal lobe, fetal, , tech_
571	CNhs11772-	cage	-	570	1.0		384	sum	CAGE:temporal lobe, fetal, , tech_
572	CNhs11773+	cage	+	573	1.0		384	sum	CAGE:small intestine, fetal,
573	CNhs11773-	cage	-	572	1.0		384	sum	CAGE:small intestine, fetal,
574	CNhs11774+	cage	+	575	1.0		384	sum	CAGE:skin, fetal,
575	CNhs11774-	cage	-	574	1.0		384	sum	CAGE:skin, fetal,
576	CNhs11776+	cage	+	577	1.0		384	sum	CAGE:skeletal muscle, fetal,
577	CNhs11776-	cage	-	576	1.0		384	sum	CAGE:skeletal muscle, fetal,
578	CNhs11777+	cage	+	579	1.0		384	sum	CAGE:rectum, fetal,
579	CNhs11777-	cage	-	578	1.0		384	sum	CAGE:rectum, fetal,
580	CNhs11779+	cage	+	581	1.0		384	sum	CAGE:diaphragm, fetal,
